PTC,PrintName,Category,GroupName,BrandName,lastInvoiceRate,SalesPrice2
SKU02250,Coca-Cola Plus 252 Herbs 1pc,Fresh Produce,Herbs,Coca-Cola Plus 252,116.7,163.02
SKU04891,Ariel Plus 49 Motor Oils (small) 500ml,Automotive,Motor Oils (small),Ariel Plus 49,1492.73,2146.53
SKU02024,Maggi Plus 76 Gift Wrap 2pc,Seasonal & Gifts,Gift Wrap,Maggi Plus 76,1180.75,1443.63
SKU03540,Bingo Plus 307 Festival Packs 500g,Seasonal & Gifts,Festival Packs,Bingo Plus 307,1739.87,2437.61
SKU04049,Camlin Plus 101 First Aid 100g,Health & Wellness,First Aid,Camlin Plus 101,855.78,1066.23
SKU03607,Borosil Plus 302 Sauces & Spreads 1pc,Food & Beverages,Sauces & Spreads,Borosil Plus 302,110.95,152.86
SKU00227,Red Label Plus 309 Butter & Ghee 250g,Dairy & Frozen,Butter & Ghee,Red Label Plus 309,409.15,473.99
SKU04848,Aashirvaad Plus 21 Meal Kits 200g,Convenience,Meal Kits,Aashirvaad Plus 21,746.25,995.03
SKU01930,Kissan Plus 191 Buns & Rolls 1pc,Bakery,Buns & Rolls,Kissan Plus 191,58.78,67.43
SKU03056,CloseUp Plus 209 Air Freshener 250g,Home Care,Air Freshener,CloseUp Plus 209,537.44,611.59
SKU04490,Tata Plus 237 Toothpaste 250g,Personal Care,Toothpaste,Tata Plus 237,404.22,469.2
SKU01405,Dettol Plus 162 OTC Medicines 200g,Health & Wellness,OTC Medicines,Dettol Plus 162,1237.61,1522.52
SKU02180,Aashirvaad Plus 159 Toilet Cleaner 500g,Home Care,Toilet Cleaner,Aashirvaad Plus 159,190.52,215.58
SKU00698,Aashirvaad Plus 86 Ice Cream 2pc,Dairy & Frozen,Ice Cream,Aashirvaad Plus 86,427.29,552.72
SKU01125,Tata Tea Plus 156 Dishwash 200g,Home Care,Dishwash,Tata Tea Plus 156,63.62,77.85
SKU03362,Bingo Plus 109 Soft Drinks 1pc,Food & Beverages,Soft Drinks,Bingo Plus 109,48.36,68.5
SKU04136,Tata Plus 237 Soap 75g,Personal Care,Soap,Tata Plus 237,264.11,314.29
SKU01779,Kelloggs Laundry Detergent 500g,Home Care,Laundry Detergent,Kelloggs,152.45,187.17
SKU02859,CloseUp Skin Care 100g,Personal Care,Skin Care,CloseUp,345.26,410.83
SKU01038,Pampers Plus 96 Dishwash 250g,Home Care,Dishwash,Pampers Plus 96,149.04,192.23
SKU04457,Rin Plus 69 Art Supplies 100g,Stationery,Art Supplies,Rin Plus 69,102.82,139.38
SKU02257,Haldiram Plus 84 Soap 125g,Personal Care,Soap,Haldiram Plus 84,53.27,72.84
SKU00314,Frooti Plus 136 Gift Wrap 1pc,Seasonal & Gifts,Gift Wrap,Frooti Plus 136,204.6,282.02
SKU02282,Raymond Cat Food 2pc,Pet Care,Cat Food,Raymond,693.65,893.98
SKU01417,Clinic Plus Plus 258 Art Supplies 200g,Stationery,Art Supplies,Clinic Plus Plus 258,12.69,17.43
SKU01037,Harpic Plus 54 Toothpaste 500g,Personal Care,Toothpaste,Harpic Plus 54,358.05,463.94
SKU02160,Pantene Ice Cream Classic 200g,Dairy & Frozen,Ice Cream,Pantene,84.94,94.88
SKU04164,Glen Plus 142 Deodorant 250g,Personal Care,Deodorant,Glen Plus 142,135.27,171.06
SKU01755,Pedigree Plus 334 Air Freshener Honey 100g,Home Care,Air Freshener,Pedigree Plus 334,329.11,428.29
SKU03113,Fevicol Plus 260 Gift Wrap 250g,Seasonal & Gifts,Gift Wrap,Fevicol Plus 260,1523.66,1783.71
SKU02814,MTR Atta & Flour Masala 2kg,Staples & Cooking,Atta & Flour,MTR,543.47,728.77
SKU02699,Colgate Plus 131 Butter & Ghee 1pc,Dairy & Frozen,Butter & Ghee,Colgate Plus 131,321.37,384
SKU03208,Patanjali Soft Drinks 2pc,Food & Beverages,Soft Drinks,Patanjali,134,152.63
SKU04351,MamaEarth Plus 198 Cakes & Pastries 500g,Bakery,Cakes & Pastries,MamaEarth Plus 198,92.36,128.04
SKU03432,Kohinoor Plus 82 Soft Drinks 250g,Food & Beverages,Soft Drinks,Kohinoor Plus 82,168.26,242.49
SKU01507,Aashirvaad Plus 118 Sugar 100g,Staples & Cooking,Sugar,Aashirvaad Plus 118,450.33,523.91
SKU01924,Nivea Plus 249 Festival Packs 250g,Seasonal & Gifts,Festival Packs,Nivea Plus 249,755.22,974.28
SKU00449,Britannia Plus 18 Paneer Mint 200g,Dairy & Frozen,Paneer,Britannia Plus 18,411.58,512.15
SKU04129,Coca-Cola Plus 160 Small Electronics (chargers) Honey 500g,Electronics & Batteries,Small Electronics (chargers),Coca-Cola Plus 160,193.46,248.03
SKU02529,Garnier Plus 67 Juices Honey 500ml,Food & Beverages,Juices,Garnier Plus 67,108.81,144.61
SKU04970,Frooti Plus 136 Cakes & Pastries 200g,Bakery,Cakes & Pastries,Frooti Plus 136,35.49,46.53
SKU02790,Pantene Plus 213 Motor Oils (small) 5L,Automotive,Motor Oils (small),Pantene Plus 213,2330.59,3220.18
SKU00362,MamaEarth Plus 323 Dishwash 1pc,Home Care,Dishwash,MamaEarth Plus 323,265.08,377.67
SKU02184,MamaEarth Plus 321 Floor Cleaner 100g,Home Care,Floor Cleaner,MamaEarth Plus 321,248.48,325.29
SKU01135,Classmate Plus 185 Toilet Cleaner 100g,Home Care,Toilet Cleaner,Classmate Plus 185,42.65,58.83
SKU03881,Aashirvaad Plus 118 Pulses 2pc,Staples & Cooking,Pulses,Aashirvaad Plus 118,298.44,422.86
SKU02156,Fevicol Plus 178 Energy Drinks 100g,Beverages (Premium),Energy Drinks,Fevicol Plus 178,508.6,576.56
SKU01831,Aashirvaad Plus 293 Seeds Spicy 100g,Gardening,Seeds,Aashirvaad Plus 293,425.69,583.36
SKU01054,Dove Plus 197 Dishwash 200g,Home Care,Dishwash,Dove Plus 197,578.07,692.98
SKU00023,Glen Plus 142 Deodorant 1pc,Personal Care,Deodorant,Glen Plus 142,123.79,167.43
SKU02067,India Gate Plus 128 Soft Drinks 500g,Food & Beverages,Soft Drinks,India Gate Plus 128,107.27,118.76
SKU01654,Aashirvaad Plus 279 Cookware Fresh 100g,Kitchen & Home,Cookware,Aashirvaad Plus 279,2050.62,2566.02
SKU02588,Bingo Plus 109 Juices 250ml,Food & Beverages,Juices,Bingo Plus 109,89.94,113.66
SKU03211,Amul Plus 184 Floor Cleaner Dark 500g,Home Care,Floor Cleaner,Amul Plus 184,356.72,471.56
SKU04303,Kohinoor Plus 82 Sauces & Spreads 100g,Food & Beverages,Sauces & Spreads,Kohinoor Plus 82,222.08,310.44
SKU04037,Haldiram Plus 163 Pet Accessories Dark 250g,Pet Care,Pet Accessories,Haldiram Plus 163,572.67,664.98
SKU02326,MamaEarth Dog Food 1pc,Pet Care,Dog Food,MamaEarth,62.39,70.61
SKU00461,Tata Plus 239 Motor Oils (small) 5L,Automotive,Motor Oils (small),Tata Plus 239,801.24,1040.09
SKU01068,Pampers Herbs 200g,Fresh Produce,Herbs,Pampers,303.56,375.75
SKU00088,MamaEarth Plus 346 Vegetables 200g,Fresh Produce,Vegetables,MamaEarth Plus 346,256.83,298.88
SKU01431,Pepsi Plus 231 Organic 2pc,Health Foods,Organic,Pepsi Plus 231,977.11,1328.91
SKU02648,Raymond Plus 92 Dishwash Honey 1pc,Home Care,Dishwash,Raymond Plus 92,472.18,579.41
SKU00283,Aashirvaad Plus 118 Pulses 100g,Staples & Cooking,Pulses,Aashirvaad Plus 118,472.94,521.44
SKU00463,Bajaj Plus 330 Herbs 1pc,Fresh Produce,Herbs,Bajaj Plus 330,115.74,145.02
SKU00213,Dettol Plus 162 First Aid Fresh 2pc,Health & Wellness,First Aid,Dettol Plus 162,1011.39,1251.82
SKU02500,Rin Plus 93 Breakfast Cereals Spicy 100g,Food & Beverages,Breakfast Cereals,Rin Plus 93,200.11,220.91
SKU01369,Harpic Plus 56 Car Care Fresh 100g,Automotive,Car Care,Harpic Plus 56,1002.03,1273.42
SKU00235,Pepsi Plus 187 Sanitary 100g,Personal Care,Sanitary,Pepsi Plus 187,414.54,538.73
SKU02771,Coca-Cola Plus 147 Baby Food 250g,Baby & Kids,Baby Food,Coca-Cola Plus 147,84.29,116.58
SKU00598,Bingo Plus 109 Chips & Namkeen 2pc,Food & Beverages,Chips & Namkeen,Bingo Plus 109,68.88,85.25
SKU04421,Real Plus 256 Shampoo 200g,Personal Care,Shampoo,Real Plus 256,266.4,310.5
SKU02251,Lifebuoy Plus 338 Basic Tools 1pc,Gardening,Basic Tools,Lifebuoy Plus 338,955.75,1262.57
SKU04032,Pepsi Plus 277 Baby Food 250g,Baby & Kids,Baby Food,Pepsi Plus 277,883.1,1039.19
SKU02284,CloseUp Plus 299 Frozen Meals Mint 500g,Dairy & Frozen,Frozen Meals,CloseUp Plus 299,211.15,234.62
SKU00663,CloseUp Plus 216 Toothpaste 200g,Personal Care,Toothpaste,CloseUp Plus 216,101.51,120.19
SKU04964,Camlin Plus 42 Toilet Cleaner 200g,Home Care,Toilet Cleaner,Camlin Plus 42,619.99,885.3
SKU02286,Nestle Plus 328 Hair Color 250g,Beauty & Cosmetics,Hair Color,Nestle Plus 328,1379.22,1848.48
SKU04717,Nivea Plus 190 Small Electronics (chargers) 1pc,Electronics & Batteries,Small Electronics (chargers),Nivea Plus 190,1647.72,2326.08
SKU03194,Huggies Plus 113 Sanitary 1pc,Personal Care,Sanitary,Huggies Plus 113,138.28,165.91
SKU02504,Frooti Plus 268 Vegetables 2pc,Fresh Produce,Vegetables,Frooti Plus 268,229.34,299
SKU04044,Britannia Plus 24 Makeup Masala 2pc,Beauty & Cosmetics,Makeup,Britannia Plus 24,1627.36,1954.41
SKU00780,Patanjali Plus 181 Edible Oil 5L,Staples & Cooking,Edible Oil,Patanjali Plus 181,345.96,475.92
SKU04020,Nivea Plus 63 Gluten-Free 200g,Health Foods,Gluten-Free,Nivea Plus 63,1005.87,1116.7
SKU03427,Bikaji Plus 10 Supplements 200g,Health & Wellness,Supplements,Bikaji Plus 10,1209.9,1456.03
SKU04307,Borosil Plus 99 Floor Cleaner 250g,Home Care,Floor Cleaner,Borosil Plus 99,366.8,411.78
SKU03197,Real Chocolates 30g,Food & Beverages,Chocolates,Real,231.88,292.45
SKU04836,Lifebuoy Plus 338 Atta & Flour 10kg,Staples & Cooking,Atta & Flour,Lifebuoy Plus 338,75.91,88.65
SKU00686,Drools Plus 316 Cakes & Pastries 500g,Bakery,Cakes & Pastries,Drools Plus 316,52.7,68.76
SKU03170,Clinic Plus Bread 100g,Bakery,Bread,Clinic Plus,201.43,230.64
SKU03927,Camlin Plus 266 Skin Care 200g,Personal Care,Skin Care,Camlin Plus 266,214.04,309.73
SKU03435,Clinic Plus Gift Wrap 500g,Seasonal & Gifts,Gift Wrap,Clinic Plus,1689.58,2287.79
SKU02172,Red Label Buns & Rolls 500g,Bakery,Buns & Rolls,Red Label,25.24,33.06
SKU03690,Lifebuoy Plus 338 Seeds 2pc,Gardening,Seeds,Lifebuoy Plus 338,92.33,101.74
SKU01851,Dove Plus 68 Festival Packs 2pc,Seasonal & Gifts,Festival Packs,Dove Plus 68,1939.49,2250.39
SKU00488,Tata Rice 5kg,Staples & Cooking,Rice,Tata,591.34,852.19
SKU01689,Borosil Plus 271 Floor Cleaner 250g,Home Care,Floor Cleaner,Borosil Plus 271,555.9,759.43
SKU02231,Garnier Plus 25 Juices 200ml,Food & Beverages,Juices,Garnier Plus 25,135.68,157.36
SKU03265,Camlin Plus 266 Toothpaste Spicy 1pc,Personal Care,Toothpaste,Camlin Plus 266,82.77,93.11
SKU02321,India Gate Plus 337 Art Supplies 500g,Stationery,Art Supplies,India Gate Plus 337,115.99,162.76
SKU00783,Bingo Plus 186 Baby Food 1pc,Baby & Kids,Baby Food,Bingo Plus 186,169.82,192.47
SKU00522,Kohinoor Plus 224 Deodorant Fresh 250g,Personal Care,Deodorant,Kohinoor Plus 224,463.61,620.64
SKU00523,Cadbury Plus 298 Dishwash 500g,Home Care,Dishwash,Cadbury Plus 298,484.44,605.12
SKU02838,Kohinoor Plus 82 Kitchen Utensils 500g,Kitchen & Home,Kitchen Utensils,Kohinoor Plus 82,2007.42,2585.67
SKU04540,India Gate Plus 235 Makeup 200g,Beauty & Cosmetics,Makeup,India Gate Plus 235,1958.51,2156.84
SKU02399,Lifebuoy Plus 211 Energy Drinks 250g,Beverages (Premium),Energy Drinks,Lifebuoy Plus 211,1237.42,1405.78
SKU02208,Pepsi Plus 196 Baby Food 250g,Baby & Kids,Baby Food,Pepsi Plus 196,1116.08,1244.67
SKU03478,Maggi Plus 341 Atta & Flour 2kg,Staples & Cooking,Atta & Flour,Maggi Plus 341,438.29,634.2
SKU03553,Kelloggs Plus 347 Frozen Meals Mint 100g,Dairy & Frozen,Frozen Meals,Kelloggs Plus 347,135.53,166.43
SKU04088,Kohinoor Plus 82 Sauces & Spreads Mint 100g,Food & Beverages,Sauces & Spreads,Kohinoor Plus 82,137.08,152.71
SKU02823,Kissan Plus 207 Shampoo 2pc,Personal Care,Shampoo,Kissan Plus 207,388.08,552.23
SKU01512,Godrej Plus 325 Breakfast Cereals 250g,Food & Beverages,Breakfast Cereals,Godrej Plus 325,197.45,239.53
SKU01883,Coca-Cola Plus 306 Cheese 2pc,Dairy & Frozen,Cheese,Coca-Cola Plus 306,269.12,358.8
SKU00652,Pampers Plus 96 Laundry Detergent Spicy 100g,Home Care,Laundry Detergent,Pampers Plus 96,505.38,704.39
SKU04931,Camlin Toothpaste 1pc,Personal Care,Toothpaste,Camlin,546.73,641.59
SKU03090,Kissan Plus 264 Soap 125g,Personal Care,Soap,Kissan Plus 264,112.19,153.8
SKU00370,Lifebuoy Plus 87 Sugar 500g,Staples & Cooking,Sugar,Lifebuoy Plus 87,259.87,358.28
SKU04998,Bingo Plus 204 Nail Care 1pc,Beauty & Cosmetics,Nail Care,Bingo Plus 204,2048.15,2764.81
SKU00119,Amul Plus 288 Art Supplies 100g,Stationery,Art Supplies,Amul Plus 288,53.88,66.14
SKU03321,Kohinoor Plus 82 Sauces & Spreads 250g,Food & Beverages,Sauces & Spreads,Kohinoor Plus 82,173.29,215.35
SKU03035,Huggies Plus 65 Small Electronics (chargers) 500g,Electronics & Batteries,Small Electronics (chargers),Huggies Plus 65,1846.74,2157.76
SKU02217,Bingo Plus 109 Biscuits Dark 50g,Food & Beverages,Biscuits,Bingo Plus 109,30.46,35.34
SKU03543,Garnier Hair Color 1pc,Beauty & Cosmetics,Hair Color,Garnier,165.59,201.1
SKU01614,Britannia Plus 230 Vegetables 250g,Fresh Produce,Vegetables,Britannia Plus 230,138.99,201.35
SKU03152,Red Label Plus 241 Soft Drinks 200g,Food & Beverages,Soft Drinks,Red Label Plus 241,123.17,157.64
SKU00963,Nivea Plus 30 Frozen Meals 100g,Dairy & Frozen,Frozen Meals,Nivea Plus 30,36.23,48.51
SKU02511,Tropicana Plus 219 Coffee Fresh 200g,Beverages (Premium),Coffee,Tropicana Plus 219,1286.44,1534.23
SKU03832,Frooti Air Freshener 2pc,Home Care,Air Freshener,Frooti,266.6,382.44
SKU02824,Real Plus 111 Spices Classic 1pc,Staples & Cooking,Spices,Real Plus 111,366.8,420.77
SKU04344,Bikaji Plus 319 Toilet Cleaner Mint 500g,Home Care,Toilet Cleaner,Bikaji Plus 319,77.07,92
SKU03033,Haldiram Plus 243 Hair Color 1pc,Beauty & Cosmetics,Hair Color,Haldiram Plus 243,1628.91,2123.98
SKU02416,Kissan Toilet Cleaner Masala 1pc,Home Care,Toilet Cleaner,Kissan,661.47,820.69
SKU04655,Dettol Plus 140 Paneer Mint 250g,Dairy & Frozen,Paneer,Dettol Plus 140,219.1,246.89
SKU04237,Pedigree Plus 157 Fruits 2pc,Fresh Produce,Fruits,Pedigree Plus 157,68.56,87.79
SKU02186,Kelloggs Plus 347 Cheese 200g,Dairy & Frozen,Cheese,Kelloggs Plus 347,523.41,758.89
SKU03670,Rin Plus 121 Sugar Fresh 200g,Staples & Cooking,Sugar,Rin Plus 121,478.54,639.48
SKU02038,Bingo Plus 307 Gift Wrap 2pc,Seasonal & Gifts,Gift Wrap,Bingo Plus 307,589,780.29
SKU04363,Aashirvaad Plus 7 Pet Accessories 200g,Pet Care,Pet Accessories,Aashirvaad Plus 7,302.5,401.69
SKU00773,Harpic Plus 54 Skin Care 250g,Personal Care,Skin Care,Harpic Plus 54,185.07,220.59
SKU01285,Fiama Pens 100g,Stationery,Pens,Fiama,155.87,197.79
SKU04604,Pampers Plus 273 Sanitary 200g,Personal Care,Sanitary,Pampers Plus 273,252.75,352.8
SKU04795,Parle Plus 60 Juices 200ml,Food & Beverages,Juices,Parle Plus 60,84.44,111.17
SKU01415,Nestle Plus 292 Cakes & Pastries 1pc,Bakery,Cakes & Pastries,Nestle Plus 292,216.68,253.4
SKU01235,Red Label Plus 241 Snacks 1pc,Food & Beverages,Snacks,Red Label Plus 241,27.09,38.7
SKU02700,Fevicol Plus 217 Vegetables Spicy 500g,Fresh Produce,Vegetables,Fevicol Plus 217,258.84,304.68
SKU00436,Pampers Plus 158 Energy Drinks 100g,Beverages (Premium),Energy Drinks,Pampers Plus 158,938.99,1112.02
SKU01675,Colgate Plus 100 Deodorant 2pc,Personal Care,Deodorant,Colgate Plus 100,274.25,397.09
SKU00366,Haldiram Cheese 500g,Dairy & Frozen,Cheese,Haldiram,245.91,304.78
SKU02650,Dove Plus 68 Festival Packs 200g,Seasonal & Gifts,Festival Packs,Dove Plus 68,2859.69,3603.86
SKU00232,Castrol Plus 71 Pet Accessories 1pc,Pet Care,Pet Accessories,Castrol Plus 71,748.44,928.79
SKU04268,Lifebuoy Plus 183 Seeds 250g,Gardening,Seeds,Lifebuoy Plus 183,1133.43,1636.64
SKU04042,Castrol Chocolates 30g,Food & Beverages,Chocolates,Castrol,99.02,121.29
SKU04400,Tata Plus 148 Herbs 1pc,Fresh Produce,Herbs,Tata Plus 148,227.55,316.62
SKU00408,Nestle Plus 328 Nail Care 200g,Beauty & Cosmetics,Nail Care,Nestle Plus 328,314.47,455.72
SKU02091,Real Plus 111 Edible Oil 1L,Staples & Cooking,Edible Oil,Real Plus 111,293.78,390.19
SKU00087,Amul Air Freshener 500g,Home Care,Air Freshener,Amul,187.83,252.93
SKU00845,Dove Plus 68 Cakes & Pastries 2pc,Bakery,Cakes & Pastries,Dove Plus 68,119.32,141.07
SKU01032,Camlin Meal Kits 250g,Convenience,Meal Kits,Camlin,360.32,487.89
SKU02856,Frooti Plus 136 Cakes & Pastries 100g,Bakery,Cakes & Pastries,Frooti Plus 136,50.6,60.81
SKU04110,Glen Plus 189 Organic 250g,Health Foods,Organic,Glen Plus 189,103.17,137.73
SKU04397,Pedigree Plus 157 Organic 100g,Health Foods,Organic,Pedigree Plus 157,638.65,809.23
SKU03894,Lifebuoy Plus 73 Ready-to-eat 1pc,Convenience,Ready-to-eat,Lifebuoy Plus 73,775.81,961.43
SKU02659,Nivea Plus 13 Sauces & Spreads Spicy 250g,Food & Beverages,Sauces & Spreads,Nivea Plus 13,127.79,175.16
SKU00856,Dettol Plus 140 Cheese 1pc,Dairy & Frozen,Cheese,Dettol Plus 140,283.44,321.47
SKU00079,Raymond Plus 169 Festival Packs 500g,Seasonal & Gifts,Festival Packs,Raymond Plus 169,1953.3,2785.22
SKU02248,Garnier Plus 182 Festival Packs 100g,Seasonal & Gifts,Festival Packs,Garnier Plus 182,1430.95,1578.55
SKU04571,Nivea Plus 223 First Aid 500g,Health & Wellness,First Aid,Nivea Plus 223,145.82,196.48
SKU03657,Maggi Plus 26 First Aid 200g,Health & Wellness,First Aid,Maggi Plus 26,1501.91,2155.82
SKU04152,India Gate Plus 40 Atta & Flour 5kg,Staples & Cooking,Atta & Flour,India Gate Plus 40,569.81,759.59
SKU03379,Bajaj Plus 330 Herbs 250g,Fresh Produce,Herbs,Bajaj Plus 330,10.82,13.31
SKU02280,Aashirvaad Plus 21 Shampoo 250g,Personal Care,Shampoo,Aashirvaad Plus 21,400.26,461.45
SKU02599,Tata Plus 239 Ice Cream 2pc,Dairy & Frozen,Ice Cream,Tata Plus 239,381.2,520.79
SKU04160,MTR Plus 47 Meal Kits 200g,Convenience,Meal Kits,MTR Plus 47,982.04,1337.12
SKU03871,Tropicana Plus 46 Wipes 250g,Baby & Kids,Wipes,Tropicana Plus 46,131.19,177.9
SKU03429,Nestle Plus 292 Bread 250g,Bakery,Bread,Nestle Plus 292,77.26,85.97
SKU02177,Colgate Plus 301 Frozen Meals 1pc,Dairy & Frozen,Frozen Meals,Colgate Plus 301,164.24,191.22
SKU00425,Nestle Plus 124 Buns & Rolls 100g,Bakery,Buns & Rolls,Nestle Plus 124,48.11,53.99
SKU00393,Pedigree Plus 157 Gluten-Free 250g,Health Foods,Gluten-Free,Pedigree Plus 157,399.46,522.31
SKU04727,Harpic Plus 97 Tea 1pc,Beverages (Premium),Tea,Harpic Plus 97,307.29,423.66
SKU03694,Bikaji Plus 318 Batteries Mint 250g,Electronics & Batteries,Batteries,Bikaji Plus 318,1119.73,1270.11
SKU00105,Nestle Motor Oils (small) 2L,Automotive,Motor Oils (small),Nestle,1235.27,1430.9
SKU03995,Surf Excel Plus 137 Gluten-Free Honey 2pc,Health Foods,Gluten-Free,Surf Excel Plus 137,271.7,356.82
SKU04413,Clinic Plus Plus 225 Milk 250ml,Dairy & Frozen,Milk,Clinic Plus Plus 225,136.5,155.27
SKU01949,Red Label Plus 310 Vegetables Masala 250g,Fresh Produce,Vegetables,Red Label Plus 310,249.54,296.43
SKU01460,Tata Tea Plus 156 Air Freshener 500g,Home Care,Air Freshener,Tata Tea Plus 156,427.87,558.13
SKU03258,Surf Excel Plus 129 Juices 200ml,Food & Beverages,Juices,Surf Excel Plus 129,119.58,169.97
SKU02804,Cadbury Plus 175 Snacks Masala 100g,Food & Beverages,Snacks,,152.81,178.73
SKU02707,Patanjali Sauces & Spreads 500g,Food & Beverages,Sauces & Spreads,Patanjali,24.18,32.72
SKU04790,Ariel Plus 336 Pet Accessories 2pc,Pet Care,Pet Accessories,Ariel Plus 336,1336.4,1776.59
SKU01588,Dettol Plus 140 Ice Cream 500g,Dairy & Frozen,Ice Cream,Dettol Plus 140,469.04,601.39
SKU03660,Kissan Dishwash 2pc,Home Care,Dishwash,Kissan,44.86,54.19
SKU01732,Borosil Plus 302 Instant Foods 250g,Food & Beverages,Instant Foods,Borosil Plus 302,71.84,80.71
SKU04765,Colgate Plus 100 Shampoo 2pc,Personal Care,Shampoo,Colgate Plus 100,66.47,87.56
SKU04225,Pampers Plus 94 Sugar 2pc,Staples & Cooking,Sugar,Pampers Plus 94,522.05,579.9
SKU03682,Dove Plus 197 Floor Cleaner 250g,Home Care,Floor Cleaner,Dove Plus 197,499.87,588.18
SKU01792,Bikaji Plus 319 Laundry Detergent 2pc,Home Care,Laundry Detergent,Bikaji Plus 319,320.25,394.53
SKU02356,Tata Plus 278 Fruits 2pc,Fresh Produce,Fruits,Tata Plus 278,301.62,365.08
SKU01941,Himalaya Plus 276 Fruits Classic 200g,Fresh Produce,Fruits,Himalaya Plus 276,236.85,288.39
SKU00703,Himalaya Plus 276 Organic 200g,Health Foods,Organic,Himalaya Plus 276,322.59,432.88
SKU02443,Cadbury Plus 298 Toilet Cleaner 500g,Home Care,Toilet Cleaner,Cadbury Plus 298,452.14,597.42
SKU04376,Pedigree Plus 334 Laundry Detergent 1pc,Home Care,Laundry Detergent,Pedigree Plus 334,491.6,559.45
SKU00497,Nestle Plus 292 Festival Packs 250g,Seasonal & Gifts,Festival Packs,Nestle Plus 292,2405.19,2645.79
SKU00465,Garnier Plus 25 Cookware Masala 1pc,Kitchen & Home,Cookware,Garnier Plus 25,1224.78,1652.66
SKU04072,Raymond Plus 106 Basic Tools 500g,Gardening,Basic Tools,Raymond Plus 106,803.63,1076.87
SKU04334,Red Label Plus 241 Storage 100g,Kitchen & Home,Storage,Red Label Plus 241,1686.77,2394.23
SKU00173,Britannia Plus 18 Frozen Meals 1pc,Dairy & Frozen,Frozen Meals,Britannia Plus 18,314.72,362.84
SKU04944,Tata Plus 237 Toothpaste 250g,Personal Care,Toothpaste,Tata Plus 237,221.75,255
SKU04797,Lifebuoy Plus 338 Pulses 1pc,Staples & Cooking,Pulses,Lifebuoy Plus 338,422.23,542.13
SKU02541,Amul Dishwash 500g,Home Care,Dishwash,Amul,149.25,175.08
SKU03263,Raymond Plus 70 Makeup 250g,Beauty & Cosmetics,Makeup,Raymond Plus 70,1347.97,1787.23
SKU04681,Bingo Plus 335 Seeds 2pc,Gardening,Seeds,Bingo Plus 335,431.36,482.66
SKU02261,CloseUp Plus 216 Toothpaste 2pc,Personal Care,Toothpaste,CloseUp Plus 216,485.37,663.2
SKU02113,Maggi Plus 26 First Aid 200g,Health & Wellness,First Aid,Maggi Plus 26,779.72,1024.56
SKU00901,Clinic Plus Plus 275 Meal Kits 2pc,Convenience,Meal Kits,Clinic Plus Plus 275,812.9,958.69
SKU01447,Harpic Plus 322 Basic Tools 1pc,Gardening,Basic Tools,Harpic Plus 322,617.1,874.43
SKU03574,Garnier Plus 182 Gift Wrap 1pc,Seasonal & Gifts,Gift Wrap,Garnier Plus 182,1627.28,1869.41
SKU00742,Cadbury Plus 352 Ice Cream 100g,Dairy & Frozen,Ice Cream,Cadbury Plus 352,441.83,539.65
SKU02294,Fevicol OTC Medicines 2pc,Health & Wellness,OTC Medicines,Fevicol,742.27,967.98
SKU02453,MTR Plus 98 Pens 250g,Stationery,Pens,MTR Plus 98,201.04,257.63
SKU02623,Drools Plus 31 Bread Honey 200g,Bakery,Bread,Drools Plus 31,199.25,243.19
SKU04079,MTR Plus 47 Ready-to-eat 500g,Convenience,Ready-to-eat,MTR Plus 47,274.47,317.76
SKU01207,Surf Excel Plus 137 Vegetables 1pc,Fresh Produce,Vegetables,Surf Excel Plus 137,69.23,87.39
SKU00510,Coca-Cola Plus 160 Batteries Masala 500g,Electronics & Batteries,Batteries,Coca-Cola Plus 160,2015.4,2787.26
SKU02621,MamaEarth Plus 198 Cakes & Pastries 250g,Bakery,Cakes & Pastries,MamaEarth Plus 198,145.36,199.18
SKU02803,Pantene Plus 213 Milk Masala 500ml,Dairy & Frozen,Milk,Pantene Plus 213,202.36,277.12
SKU03314,Aashirvaad Frozen Meals 1pc,Dairy & Frozen,Frozen Meals,Aashirvaad,484.51,599.6
SKU01550,Fiama Notebooks 2pc,Stationery,Notebooks,Fiama,65.89,89.18
SKU04564,MTR Plus 47 Shampoo 200g,Personal Care,Shampoo,MTR Plus 47,327.99,376.33
SKU02203,Borosil Plus 99 Toilet Cleaner 200g,Home Care,Toilet Cleaner,Borosil Plus 99,404.25,514.71
